name,location,category,tags,reviews,review_link,id
불국사,강남구,1.0,#관광지#불교#불교문화#불국사#사찰#사찰여행#수도권#역사#역사속,204.csv,,204
서울 약현성당,중구,1.0,#관광지#교과서속여행#근대문화유산#도심여행#서울약현성당#역사,,,205
중명전,중구,1.0,#가족여행#관광지#교과서속여행#근대문화유산#도심여행#상설전시,206.csv,,206
아쿠아플라넷 63,영등포구,1.0,#가족여행#관광지#데이트코스#도심여행#미세먼지_피하는_실내여행,207.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d592483-Reviews-Aquarium_63_SeaWorld-Seoul.html,207
브릭캠퍼스 서울,성동구,1.0,#가족과함께#관광지#남녀노소#미세먼지_피하는_실내여행#아이가_좋아하는_여행,,,208
키자니아 서울,송파구,1.0,##미세먼지_피하는_실내여행#관광지#도심여행#실내여행지#아이가_열광하는_여행,,,209
한강시민공원 잠원지구(잠원한강공원),서초구,1.0,#가족여행#관광지#나들이#산책길#산책로#산책하기#산책하기좋은곳,210.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d17547034-Reviews-Jamwon_Han_River_Park-Seoul.html,210
세빛섬,서초구,1.0,#걷기길#경치좋은곳#관광지#나들이#도심여행#서울투어#세빛둥둥섬,211.csv,,211
한강시민공원 잠실지구(잠실한강공원),송파구,1.0,#걷기길#관광지#나들이#도심여행#수도권#야경투어#연인과함께#자전거여행,,,212
반포한강공원,서초구,1.0,#걷기길#관광지#나들이#도심여행#반포한강공원#수도권#야간관광100선,213.csv,,213
한강시민공원 이촌지구(이촌한강공원),용산구,1.0,#걷기길#관광지#남녀노소#봄나들이#산책코스#산책하기좋은곳#수도권,,,214
서울 풍납동 토성,송파구,1.0,#가족여행#관광지#교과서속여행#당일치기여행#서울근교여행#서울풍납동토성,215.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d14015599-Reviews-Pungnaptoseong_Fortress-Seoul.html,215
아차산성,광진구,1.0,#가족여행#관광지#교과서속여행#당일치기여행#등산#등산로#서울근교여행,,,216
독립문,서대문구,1.0,#관광지#교과서속여행#독립문#수도권#역사#역사공부#역사를품은곳,217.csv,,217
서울 선릉(성종과 정현왕후)과 정릉(중종) [유네스코 세계문화유산],강남구,1.0,#가족여행#관광지#교과서속여행#서울선릉과정릉#아이와함께#역사,218.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d1675961-Reviews-Seolleung_Jeongneung_Royal_Tomb-Seoul.html,218
용산가족공원,용산구,1.0,#가족여행#걷기여행#관광지#나들이#당일치기여행#사계절#서울근교여행,219.csv,,219
사육신공원,동작구,1.0,#가족여행#관광지#교과서속여행#당일치기여행#사육신공원#산책코스,220.csv,,220
도산공원,강남구,1.0,#가족여행#걷기여행#관광지#나들이#당일치기여행#도산공원#사계절,221.csv,,221
장충단공원,중구,1.0,#가족여행#걷기여행#관광지#나들이#당일치기여행#사계절#서울근교여행,222.csv,,222
삼청공원,종로구,1.0,#가족여행#걷기여행#관광지#나들이#당일치기여행#사계절#삼청공원,223.csv,,223
양재 시민의숲,서초구,1.0,#걷기길#관광지#나들이#도심여행#산책길#산책하기#산책하기좋은곳,224.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d7028430-Reviews-Yangjae_Citizens_Park-Seoul.html,224
청계천,중구,1.0,#가족여행#관광지#나들이#데이트코스#드라이브여행#산책길#산책하기,225.csv,,225
구암공원,강서구,1.0,#걷기길#관광지#교과서속여행#구암공원#나들이#남녀노소#도심여행,,,226
서울풍물시장 전통문화체험관,동대문구,1.0,#관광지#도심여행#서울풍물시장#서울풍물시장전통문화체험관#아이와함께,,,227
양천구 어린이교통공원,양천구,1.0,#겨울방학가볼만한곳#관광지#교육여행#도심여행#산책길#산책하기,,,228
신천 어린이교통공원,송파구,1.0,#가족여행#관광지#교육여행#교육프로그램#당일치기여행#산책하기,,,229
청와대 앞길,종로구,1.0,#가족여행#관광지#나홀로여행#당일치기여행#도심여행#사계절#산책길,230.csv,,230
사가정공원,중랑구,1.0,#걷기길#관광지#나들이#문화시설#사가정공원#산책길#산책하기#산책하기좋은곳,,,231
한강시민공원 뚝섬지구(뚝섬한강공원),광진구,1.0,#걷기길#관광지#나들이#도심여행#뚝섬한강공원#야경투어#연인과함께,,,232
종묘광장공원,종로구,1.0,#가족여행#걷기여행#관광지#나들이#당일치기여행#봄나들이#사계절,233.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d14135425-Reviews-Jongmyo_Square_Park-Seoul.html,233
용마폭포공원,중랑구,1.0,#걷기길#관광지#나들이#산책길#산책하기#산책하기좋은곳#수도권,234.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d15106595-Reviews-Yongma_Pokpo_Gongwon-Seoul.html,234
마로니에공원,종로구,1.0,#가족여행#걷기여행#관광지#나들이#당일치기여행#데이트코스#마로니에공원,235.csv,,235
한강시민공원 망원지구(망원한강공원),마포구,1.0,#걷기길#관광지#나들이#도심여행#망원한강공원#산책길#산책하기,236.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d10376613-Reviews-Mangwon_Hangang_Park-Seoul.html,236
대학로,종로구,1.0,#가족여행#관광지#나홀로여행#당일치기여행#대학로#데이트코스#도심여행,237.csv,,237
VR스테이션,강남구,1.0,#VR체험#가상현실#관광지#미세먼지_피하는_실내여행#서울데이트#실내관광지,238.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d16699758-Reviews-VR_Station_Gangnam-Seoul.html,238
서울 영휘원(순헌황귀비)과 숭인원(이진),동대문구,1.0,#가족여행#관광지#교과서속여행#사찰#산사#서울영휘원과숭인원#아이와함께,239.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d3805424-Reviews-Yeonghuiwon_Sunginwon-Seoul.html,239
더 스파 인 가든파이브,송파구,1.0,#가족여행#관광지#더스파인가든파이브#도심여행#뷰티&스파#아이와함께,240.csv,,240
서울 암사동 유적,강동구,1.0,#가족여행#관광지#교과서속여행#당일치기여행#서울근교여행#서울암사동유적,241.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d4095486-Reviews-Ahmsadong_Seonsa_Joogeoji-Seoul.html,241
홍릉수목원,동대문구,1.0,#가족여행#관광지#꽃여행#당일치기여행#데이트코스#봄꽃여행#서울근교여행,242.csv,,242
관악산공원 야외식물원,관악구,1.0,#관광지#관악산공원야외식물원#데이트코스#도심여행#아이와함께#연인과함께,,,243
서울 명동성당,중구,1.0,#관광지#교과서속여행#나홀로여행#도심여행#명동성당#아이와함께,244.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d609340-Reviews-Myeong_dong_Cathedral-Seoul.html,244
대한성공회 서울주교좌성당,중구,1.0,#가족여행#관광지#대한성공회서울주교좌성당#성당#수도권#역사공부,245.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d7891946-Reviews-Seoul_Anglican_Cathedral-Seoul.html,245
이랜드크루즈 (한강유람선),영등포구,1.0,#관광지#도심여행#수도권#야간관광100선#야경투어#연인과함께#연중무휴,246.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d1761093-Reviews-Eland_Cruise-Seoul.html,246
문화역 서울 284,중구,1.0,#공간투어#관광지#구서울역사#근대문화유산#근대산업유산#문화역서울284,247.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d1960138-Reviews-Culture_Station_Seoul_284-Seoul.html,247
새남터기념성당,용산구,1.0,#가족여행#관광지#근대문화유산#당일치기여행#새남터기념성당#서울근교여행,248.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d7264189-Reviews-Saenamteo_Catholic_Holy_Place_of_the_Martyrs-Seoul.html,248
챔피언1250,용산구,1.0,#관광지#놀이공간#미세먼지_피하는_실내여행#복합레저스포츠#수도권,,,249
홍파동 홍난파 가옥,종로구,1.0,#건축사#건축여행#관광지#근대건축#근대문화유산#등록문화재#서양식,,,250
신사동 가로수길,강남구,1.0,#가로수길#관광지#사진촬영#산책길#산책하기#산책하기좋은곳#서울여행,251.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d1604009-Reviews-Garosu_gil-Seoul.html,251
봉천동 마애미륵불좌상,관악구,1.0,#관광지#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속,,,252
용산성당,용산구,1.0,#관광지#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속,,,253
개운사(서울),성북구,1.0,#관광지#불교#불교문화#불교사찰#사찰#사찰여행#역사#자연속으로,,,254
무악산 동봉수대 터,서대문구,1.0,#관광지#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속,,,255
서울 용산신학교와 원효로 예수성심성당,용산구,1.0,#관광지#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속,,,256
당고개순교성지,용산구,1.0,#관광지#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속,,,257
천호공원,강동구,1.0,#공원#관광지#근린공원#문화시설#산책길#산책코스#산책하기#산책하기좋은곳,,,258
서울 양천고성지,강서구,1.0,#관광지#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속,,,259
우이동 먹거리마을,강북구,1.0,#가을먹거리#관광지#남녀노소#등산객#맛집탐방#먹거리#먹거리투어,,,260
청담공원,강남구,1.0,#공원#관광지#산책길#산책코스#산책하기#산책하기좋은곳#아침운동,,,261
봉화산근린공원,중랑구,1.0,#공원#관광지#근린공원#산책길#산책코스#산책하기좋은곳#자연환경,,,262
강동예찬시비,강동구,1.0,#관광지#문화공간#문화명소#애향심#애향심#역사를품은곳#역사속으로,,,263
용왕정,양천구,1.0,#걷기#경치좋은곳#관광지#근린공원#산책코스#산책하기좋은곳#연인과함께,,,264
동대문 문구완구거리,종로구,1.0,#관광지#남녀노소#동대문구#동대문문구완구거리#문구거리#문구완구,265.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d6592032-Reviews-Dongdaemun_Stationery_Store_Street-Seoul.html,265
정몽주 동상,마포구,1.0,#고려#관광지#동상#마포구#아이와함께#양화대교#역사#역사공부,,,266
서래마을,서초구,1.0,#관광지#남녀노소#도심여행#문화#산책하기#산책하기좋은곳#서래마을,,,267
육군사관학교,노원구,1.0,#가족과함께#관광지#교육여행#교육프로그램#군인정신#남녀노소#수도권,268.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d592524-Reviews-Korea_Military_Academy-Seoul.html,268
자운암(서울),관악구,1.0,#관광지#불교#불교문화#불교사찰#사찰#사찰여행#역사#자연속으로,,,269
서울 방이동 고분군,송파구,1.0,#관광지#사적#서울방이동고분군#수도권#역사#역사공부#역사관광지,,,270
화계사(서울),강북구,1.0,#관광지#불교#불교사찰#사찰#사찰여행#역사#자연속으로#자연좋은곳,271.csv,,271
충익공신경진묘역,중랑구,1.0,#관광지#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속,,,272
흥천사,성북구,1.0,#관광지#불교#불교사찰#사찰#사찰여행#역사#자연속으로#자연좋은곳,,,273
승가사(서울),종로구,1.0,#관광지#불교#불교사찰#사찰#사찰여행#역사#자연속으로#자연좋은곳,274.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d17395042-Reviews-Seunggasa_Temple-Seoul.html,274
청담패션거리,강남구,1.0,#관광지#남녀노소#문화예술#복합문화공간#쇼핑#수도권#연인과함께,275.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d7154939-Reviews-Cheongdam_Fashion_Street-Seoul.html,275
도선사(서울),강북구,1.0,#관광지#불교#불교문화#불교사찰#사찰#사찰여행#역사#자연속으로,276.csv,,276
압구정 로데오거리,강남구,1.0,#가족과함께#강남구#강남시티투어#관광지#산책하기좋은곳#쇼핑거리,277.csv,,277
봉원사(서울),서대문구,1.0,#관광지#봉원사#불교#불교사찰#사찰#서울여행#역사#역사관광지,278.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d592482-Reviews-Bongwonsa_Temple-Seoul.html,278
서울 문묘와 성균관,종로구,1.0,#관광지#성균관#역사#역사공부#역사관광#역사관광지#역사를품은곳,279.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d2269011-Reviews-Munmyo-Seoul.html,279
반포대교 달빛무지개분수,서초구,1.0,#감성사진#경치좋은곳#관광지#데이트코스#반포대교#반포대교달빛무지개분수,280.csv,,280
서울식물원,강서구,1.0,#가족과함께#관광지#미세먼지_피하는_실내여행#식물원#아이와함께,281.csv,,281
오미요리연구소,동대문구,1.0,#관광지#체험,283.csv,,283
서촌마을,종로구,1.0,#걷기길#관광지#데이트장소추천#산책길#산책하기#산책하기좋은곳,,,284
사자암(서울),동작구,1.0,#관광지#불교#불교문화#사찰#사찰여행#역사#자연속으로#자연환경,,,285
삼성암(서울),강북구,1.0,#관광지#불교#불교문화#사찰#사찰여행#역사#자연속으로#자연환경,,,286
명동 남대문 북창동 다동무교동 관광특구,중구,1.0,#관광지#기념품판매#데이트코스#도심여행#명동남대문북창동다동무교동관광특구,,,287
종로 청계 관광특구,종로구,1.0,#걷기여행#관광지#근대문화유산#도심여행#마을축제#산책하기좋은곳,,,288
잠실 관광특구,송파구,1.0,#관광지#놀이동산&테마파크#문화행사#복합문화공간#산책길#산책하기,,,289
마포중앙도서관,마포구,1.0,#관광지#도서관,,,290
서울 삼전도비,송파구,1.0,#관광지#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속,291.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d4095498-Reviews-Samjeondobi-Seoul.html,291
