name,address,category,main_mn,price,opng_tm,rating,rvw_cnt,tags
클로리스,서울특별시 서대문구 연세로4길 38,카페 / 디저트,로얄 밀크티,7000,11:00 - 23:30,3.9,215,"우유,밀크티,분위기,빙수,밀크티빙수,가짓수,홍차,아름답다,인테리어,카페,"
김통,서울특별시 성북구 동소문로23길 12,고기 요리,,,11:30 - 23:30,4.3,22,"고깃집,성신여대,돼지고기맛집,2020망고플레이트인기맛집,김치찌개,삼겹살,"
오픈키친어경재,서울특별시 강동구 천호대로 1162 세양청마루 아파트 상가 104호,이탈리안,,,,3.7,11,
장군집,서울특별시 동대문구 회기로25길 23-5,고기 요리,,,17:00 - 02:00,3.9,23,"돼지특수부위,"
히노키공방,서울특별시 마포구 신촌로14안길 3 1F,정통 일식 / 일반 일식,가츠나베,7500,12:00 - 21:00,4.2,113,"강북,2018 인기,서강대주변맛집,2020망고플레이트인기맛집,Home-Style Cooking Around the World,세계가정식,새우튀김,세계 가정식,일식,일본 가정식,"
마왕족발,서울특별시 동작구 동작대로25길 43,고기 요리,,,17:00 - 02:00,4.0,15,"고깃집,"
표준커피,서울특별시 노원구 공릉로 119-5 1F,카페 / 디저트,,,12:00 - 22:00,3.8,11,
이이알티,서울특별시 강서구 마곡동로 55 2F,카페 / 디저트,,,11:30 - 21:30,,3,
채선당,서울특별시 은평구 연서로 106,탕 / 찌개 / 전골,,,11:00 - 22:00,,2,"납작만두,샤브샤브,칼국수,아이와함께,"
에머이,서울특별시 노원구 상계로 76,베트남 음식,,,10:30 - 22:30,3.0,9,"쌀국수,"
한영식당,대전광역시 중구 계룡로874번길 6,닭 / 오리 요리,,,월-금: 11:00 - 21:00 토-일: 11:00 - 20:30,4.1,40,"2020망고플레이트인기맛집,백종원의3대천왕,닭도리탕,닭볶음탕,볶음밥,오래된한식당,대전오래된맛집,"
동네함박,서울특별시 강북구 도봉로15길 11 2F,스테이크 / 바베큐,,,11:00 - 21:00,4.0,15,"생활의달인,"
05식당,서울특별시 구로구 디지털로 288 대륭포스트타워1차 B119호,한정식 / 백반 / 정통 한식,,,11:30 - 21:00,,3,
이코이,서울특별시 도봉구 도봉로112길 20,돈부리 / 일본 카레 / 벤토,,,,4.0,9,
카페온더플랜,서울특별시 광진구 능동로 161,카페 / 디저트,,,,3.5,6,
학술적연구소,서울특별시 종로구 보문로1길 7-4 1F,전통 주점 / 포차,,,18:00 - 01:00,4.1,16,"술집추천,"
모서리에커피집,서울특별시 광진구 능동로17길 5,카페 / 디저트,,,11:30 - 22:00,4.0,33,"마끼아또,"
계림원,서울특별시 동작구 상도로12길 13,닭 / 오리 요리,,,17:00 - 01:00,4.1,10,"통닭,치킨,"
평양냉면,서울특별시 구로구 고척로10길 65,국수 / 면 요리,,,12:00 - 19:30,3.9,22,"물냉면,냉면,노포,평양냉면,오래된한식당,"
카페드리옹,서울특별시 서초구 서래로7길 18,카페 / 디저트,,,09:00 - 22:30,4.0,26,"테라스,서래마을,2020망고플레이트인기맛집,밀푀유,케이크,"
제주상회,서울특별시 관악구 관악로12길 108 B1,국수 / 면 요리,고기국수,8000,14:30 - 17:00,4.1,86,"2020망고플레이트인기맛집,"
63 프로방스,서울특별시 서대문구 이화여대5길 15,베트남 음식,,,11:00 - 21:00,4.0,60,"베트남음식,Vietnamese,쌀국수,"
능라도,서울특별시 강남구 언주로107길 7,국수 / 면 요리,평양냉면,12000,11:20 - 21:30,4.3,101,"에디터,2018 인기,2020망고플레이트인기맛집,만두,Dumplings,평양냉면,한식,냉면,발렛가능,2019빕구르망,"
행운의집,서울특별시 구로구 경인로33길 72,까스 요리,,,11:30 - 21:30,,4,"돈까스,"
메종엠오 (휴업중),서울특별시 서초구 방배로26길 22,베이커리,몽블랑 엠오,8500,11:30 - 21:00,4.3,190,"전국 빵집,TV,케이크,프랑스디저트맛집,디저트,테이스티로드,타르트,카페,주차 가능,2018 인기,"
마루,서울특별시 동대문구 회기로21길 9,정통 일식 / 일반 일식,,,"














",,3,
사카나,서울특별시 노원구 덕릉로83길 19-10,이자카야 / 오뎅 / 꼬치,,,18:00 - 03:00,,4,"연어,"
사직골,서울특별시 중구 소공로 100,탕 / 찌개 / 전골,,,11:00 - 20:30,4.0,19,"청국장,제육볶음,두부,식객,김치찌개,"
마실,서울특별시 노원구 노원로 412,한정식 / 백반 / 정통 한식,,,11:30 - 22:00,,2,"한정식,퓨전한정식,고등어조림,상견례,"
스쿠퍼,서울특별시 종로구 자하문로7길 10 1F,카페 / 디저트,,,12:00 - 21:00,4.3,11,
백곰막걸리앤양조장,서울특별시 강남구 압구정로48길 39,전통 주점 / 포차,벌교 쫄깃 피꼬막무침,24000,월-목: 17:00 - 24:00 금-토: 17:00 - 01:30,4.4,39,"술집추천,망고웨잇,수요미식회,한식 주점,2020망고플레이트인기맛집,막걸리,발렛가능,줄서는식당,"
본빠뜨,서울특별시 양천구 목동동로 177 삼성쉐르빌2,카페 / 디저트,,,12:00 - 20:00,,5,
봉선마라탕,서울특별시 영등포구 도림로38길 11,기타 중식,,,00:00 - 24:00,3.9,26,"2020망고플레이트인기맛집,"
할랄가이즈,서울특별시 용산구 이태원로 187 2F,세계음식 기타,플래터 (Regular),11900,일-목: 11:00 - 22:00 금-토: 11:00 - 04:00,4.2,133,"2020망고플레이트인기맛집,이태원,Itaewon,"
공이네파전,서울특별시 강북구 덕릉로 96,일반 주점,,,,,1,
강남따로국밥,서울특별시 서초구 신반포로47길 119,탕 / 찌개 / 전골,,,06:30 - 23:00,4.1,30,"2020망고플레이트인기맛집,수요미식회,"
카페비,서울특별시 도봉구 해등로 67,카페 / 디저트,,,,,3,
일상다반,서울특별시 노원구 동일로186길 77-17,정통 일식 / 일반 일식,,,11:30 - 22:00,3.6,47,"Sakedon,세계가정식,노원,Home-Style Cooking Around the World,세계 가정식,일본 가정식,연어,"
136길육미,서울특별시 강남구 언주로136길 9 2F,퓨전 일식,민물장어 가마솥밥,18000,14:00 - 18:00,4.4,93,"2020망고플레이트인기맛집,2018 인기,TV,셰프,강남,김밥,일식,Celebrity Chefs,최강록,연어,"
비라티오커피,서울특별시 강서구 마곡서1로 115-1 마곡헤리움1차 114호,카페 / 디저트,,,월-금: 09:00 - 22:00 토-일: 10:00 - 22:00,,3,
하쯔호,서울특별시 영등포구 여의동로 213 금호리첸시아 B1,회 / 스시,스시 런치,50000,11:30 - 21:30,4.4,20,"데이트,여의도 벚꽃축제,회,2020망고플레이트인기맛집,초밥,"
공릉우동집,서울특별시 노원구 동일로192길 42,기타 한식,,,11:00 - 02:00,3.8,19,"우동,분식,Udon,노원,아침 식사,한식,만원 이하,"
마시타야,서울특별시 마포구 와우산로29라길 26,라멘 / 소바 / 우동,쇼유라멘,8000,11:30 - 21:00,4.5,75,"홍대,2020망고플레이트인기맛집,일식,2018 인기,돈코츠라멘,만두,라멘,교자만두,"
데이원커피바,서울특별시 용산구 한강대로76길 11-18,카페 / 디저트,,,"

                      식당 홈페이지로 가기
                    
",4.1,7,
강가네빈대떡,서울특별시 용산구 대사관로24길 27,한정식 / 백반 / 정통 한식,,,월-목: 16:00 - 03:00 금-토: 16:00 - 04:00,4.2,26,"2020망고플레이트인기맛집,술집추천,수요미식회,전,막걸리,"
빈이네곱창,서울특별시 동대문구 하정로3길 6,고기 요리,,,12:00 - 24:00,,2,
미성옥,서울특별시 중구 명동길 25-11 1F,탕 / 찌개 / 전골,,,06:00 - 22:00,4.6,66,"설렁탕,최자로드,수육,한우,2020망고플레이트인기맛집,택배,노포,오래된한식당,"
브레드덕,서울특별시 동작구 상도로30길 39,베이커리,단호박치즈깜빠뉴,6000,12:30 - 20:00,4.2,58,"전국 빵집,2020망고플레이트인기맛집,Bakery,베이커리추천,베이커리,빵집,빵집추천,"
펍피맥,서울특별시 양천구 신목로2길 68 오목빌딩 104호,치킨 / 호프 / 펍,,,17:00 - 02:00,3.1,16,"치킨,반려견동반가능,피자,"
전호메밀우동,서울특별시 관악구 봉천로 533 1F,국수 / 면 요리,,,월-금: 11:00 - 19:30 토: 11:00 - 16:00,4.1,13,"메밀요리,오래된한식당,서울대,우동,"
주신당,서울특별시 중구 퇴계로 411,칵테일 / 와인,,,월-목: 12:00 - 02:00 금-토: 12:00 - 03:00,4.2,8,
위드램,서울특별시 마포구 독막로14길 24 2F,칵테일 / 와인,,,19:00 - 03:00,4.3,6,"2020망고플레이트인기맛집,술집추천,"
이요이요스시,서울특별시 마포구 마포대로 167 래미안5차상가  106호,회 / 스시,런치 사시미앤스시코스,40000,12:00 - 21:30,4.6,73,"광어,초밥,가성비,데이트,2020망고플레이트인기맛집,공덕,가성비 초밥,회,사시미,수요미식회,"
한림돈가,서울특별시 서대문구 연세로7안길 16-4 1F,고기 요리,,,17:00 - 01:00,4.3,99,"Yonsei University,고깃집,돼지고기맛집,연세대,2020망고플레이트인기맛집,삼겹살,"
니뽕내뽕,서울특별시 광진구 동일로20길 60,정통 중식 / 일반 중식,,,11:30 - 22:00,3.2,47,"피자,짬뽕,퓨전짬뽕,줄서서먹는,정통 중식,세트메뉴,크림짬뽕,"
티앙팡오후의홍차,서울특별시 서대문구 이화여대2가길 19,카페 / 디저트,러시안티,8400,12:00 - 22:30,4.4,127,"Café,2020망고플레이트인기맛집,이화여대,Scone,Ewha Womans University,밀크티,카페,2018 인기,스콘,가짓수,"
갓파스시,서울특별시 구로구 디지털로 288,회 / 스시,,,11:30 - 22:00,3.4,17,"초밥,회전초밥,회,"
매뉴팩트커피,서울특별시 서초구 서초대로27길 15,카페 / 디저트,,,일,4.2,24,"카페,Hot Spot,핫플레이스,2018 인기,2020망고플레이트인기맛집,"
스시에라브,서울특별시 강북구 도봉로96길 11,회 / 스시,,,11:30 - 22:00,,2,"콜키지가능,초밥,"
마포돼지네,서울특별시 도봉구 도당로13길 32,,,,,,1,
화상손만두,서울특별시 서대문구 이화여대7길 30 2F,한정식 / 백반 / 정통 한식,,,11:00 - 20:30,4.3,49,"2020망고플레이트인기맛집,정통 중식,중식주점,만두,"
라구티본,서울특별시 용산구 녹사평대로46길 7,기타 양식,,,17:00 - 22:00,4.1,6,"파스타,데이트,2020망고플레이트인기맛집,"
달강정앤떡볶이,서울특별시 도봉구 방학로 174,닭 / 오리 요리,,,,,2,
계탄집,서울특별시 광진구 능동로 31,닭 / 오리 요리,,,17:00 - 00:30,4.3,25,"고깃집,2020망고플레이트인기맛집,맛있는녀석들,"
까미노빵집,서울특별시 강북구 4.19로 61,베이커리,,,10:00 - 21:00,,5,"베이커리,빵집,"
코코부코,서울특별시 마포구 희우정로 72,카페 / 디저트,,,10:00 - 22:00,4.5,25,"2020망고플레이트인기맛집,"
일미칼국수,서울특별시 서초구 방배중앙로 167,국수 / 면 요리,,,11:00 - 22:30,4.0,14,"삼겹살,칼국수,많은반찬,카페,만두,"
한일식당,서울특별시 종로구 수표로20길 16-17,한정식 / 백반 / 정통 한식,,,07:00 - 21:40,4.1,15,"2020망고플레이트인기맛집,연탄불,오래된한식당,생선구이,고등어,고등어구이,할배맛집,백종원의3대천왕,"
소문난기사식당,서울특별시 노원구 동일로192길 30,한정식 / 백반 / 정통 한식,,,00:00 - 24:00,,6,"백반,"
브릭하우스76,서울특별시 은평구 연서로 40,치킨 / 호프 / 펍,,,화-토: 17:00 - 02:00 일: 17:00 - 24:00,4.0,34,"2020망고플레이트인기맛집,술집추천,반려견동반가능,"
달구나마카롱,서울특별시 중랑구 면목로 452,카페 / 디저트,,,,,3,
쿠이도라쿠라멘,서울특별시 성북구 안암로 103,라멘 / 소바 / 우동,돈코츠 라멘,6000,11:00 - 21:30,3.4,78,"라멘,돈가스,음료,국물,"
뻬지아슈,서울시 도봉구 방학동 716-5 131호,카페 / 디저트,,,10:30 - 22:00,,3,
야마야,서울특별시 영등포구 여의대로 66 2F,기타 일식,점심특선,13000,월-금: 11:00 - 23:40 토: 11:00 - 21:40,4.0,69,"런치,"
카츠바이콘반,서울특별시 강남구 선릉로153길 36,까스 요리,,,11:30 - 20:30,4.4,28,"2020망고플레이트인기맛집,"
라그릴리아,서울특별시 구로구 경인로 662 신도림디큐브시티백화점 별관 2F,이탈리안,머쉬룸 라구 파스타,15900,월-금: 11:00 - 22:30 토-일: 11:00 - 22:00,,9,"망고웨잇,줄서는식당,"
아바이왕순대,서울특별시 서대문구 충정로6안길 52,탕 / 찌개 / 전골,,,08:00 - 22:00,3.9,5,"순대국밥,"
카페진정성,서울특별시 영등포구 국제금융로8길 31 SK증권 1F,카페 / 디저트,,,월-금: 08:00 - 21:00 토-일: 11:00 - 21:00,3.9,57,"여의도 벚꽃축제,"
인상적,서울특별시 노원구 덕릉로83길 20-7 B1,칵테일 / 와인,,,월,,3,
뺑드램,서울특별시 광진구 뚝섬로 599 1F,베이커리,,,08:00 - 22:00,4.0,33,"유기농,빵집,아늑한,단팥빵,다트,베이커리,케이크,"
마포리1987,서울특별시 마포구 독막로38길 3,퓨전 양식,,,11:30 - 23:00,4.3,31,"2020망고플레이트인기맛집,파스타,"
찰스에이치,서울특별시 종로구 새문안로 97 포시즌스호텔 서울 B1,칵테일 / 와인,,,18:30 - 02:00,4.4,45,"와인,술집추천,광화문,칵테일,데이트,Cocktail,위스키바,테이스티로드,2020망고플레이트인기맛집,"
반조,서울특별시 관악구 관악로12길 11 2F,,,,,4.0,33,
용두본쭈꾸미,서울특별시 금천구 벚꽃로 298 대륭포스트타워,해산물 요리,,,,,1,"제육,쭈꾸미,소주,"
올레무스,서울특별시 서대문구 연희로5길 58,,,,,4.4,39,"2020망고플레이트인기맛집,"
부촌육회,서울특별시 종로구 종로 200-4 1F,고기 요리,,,,4.2,13,"고깃집,2020망고플레이트인기맛집,"
해남식당,서울특별시 구로구 디지털로 300 지밸리비즈플라자 2F,탕 / 찌개 / 전골,,,월-금: 11:30 - 22:00 토-일: 11:30 - 21:30,,4,"지밸리몰,김치찌개,"
행복김밥,서울특별시 도봉구 해등로 128,기타 한식,,,,,2,
누룩나무,서울특별시 종로구 인사동16길 13,전통 주점 / 포차,,,17:00 - 01:00,4.0,15,"술집추천,2020망고플레이트인기맛집,술집,막걸리,한식 주점,홍어,택배,운치있는,"
통큰갈비,서울특별시 서대문구 연세로5다길 9,고기 요리,스테이크갈비 무한리필,11000,16:30 - 02:00,4.1,97,"고기,리필,무한리필,웨이팅,"
하이투피플,서울특별시 도봉구 우이천로 483,카페 / 디저트,,,12:00 - 22:00,,2,
스시텐,서울특별시 광진구 구의강변로 86,회 / 스시,,,11:30 - 22:00,3.7,37,"초밥,우동,베이비체어,냉모밀,가성비 초밥,회,"
등촌샤브칼국수,서울특별시 성북구 개운사길 11,고기 요리,,,"

                      식당 홈페이지로 가기
                    
",3.0,18,"칼국수,"
빈브라더스,서울특별시 마포구 토정로 35-1,카페 / 디저트,아메리카노,6000,11:00 - 23:00,4.3,89,"2020망고플레이트인기맛집,카페,분위기좋은카페,플랫화이트,아메리카노,커피,합정데이트카페,리필,"
Village Brewery,서울특별시 서대문구 연세로11길 34,치킨 / 호프 / 펍,,,12:00 - 01:00,3.9,8,"술집추천,2020망고플레이트인기맛집,"
이요이요스시,서울특별시 마포구 마포대로 58 베스트웨스턴 가든호텔 B1,정통 일식 / 일반 일식,런치,45000,12:00 - 22:00,4.3,13,"회,"
컨플릭트 스토어 (휴업중),서울특별시 강남구 논현로159길 46-5,카페 / 디저트,,,,4.3,37,"2020망고플레이트인기맛집,"
파파비,서울특별시 구로구 개봉로17길 18 1F,카페 / 디저트,,,11:00 - 21:00,,6,"케이크,"
대가식당,서울특별시 강동구 올림픽로 683,고기 요리,,,,,3,
피카피오,서울특별시 강동구 천호대로 1065,카페 / 디저트,,,11:00 - 23:00,3.5,18,"수제초콜릿,마카롱,발렌타인데이,빙수,초코빙수,초콜릿,"
경성주막1929,서울특별시 도봉구 도봉로 730,일반 주점,,,,,1,
이엄청난참치,서울특별시 강서구 양천로 691-8,회 / 스시,,,18:00 - 24:00,,1,"회,콜키지가능,"
우이정풍천장어,서울특별시 도봉구 방학로 298,해산물 요리,,,,,2,"장어,"
오가네팬케이크,서울특별시 동작구 노량진로 187,,,,,3.9,46,"노량진가성비맛집,소시지,샐러드,브런치,"
진국수,서울특별시 서대문구 이화여대길 78,국수 / 면 요리,,,10:30 - 20:00,3.9,49,"잔치국수,이화여대,여름국수,Ewha Womans University,만원 이하,만두,칼국수,"
야마토텐동,서울특별시 성북구 고려대로28길 2,돈부리 / 일본 카레 / 벤토,,,11:30 - 21:30,3.9,24,
페페로니,서울특별시 마포구 월드컵로3길 14 딜라이트스퀘어2차,퓨전 양식,,,화-금: 18:00 - 24:00 토-일: 12:00 - 24:00,4.3,7,"술집추천,데이트,"
농민백암왕순대,서울특별시 강남구 역삼로3길 20-4,탕 / 찌개 / 전골,국밥,8000,월-금: 11:10 - 21:00 토: 11:10 - 15:30,4.5,193,"에디터,2018 인기,순대국밥,2020망고플레이트인기맛집,Gangnam Station,강남역,"
라페리체,서울특별시 관악구 관악로14길 34 B1,이탈리안,,,11:30 - 22:00,3.9,11,
파운드 로컬,서울특별시 서초구 나루터로 65,카페 / 디저트,,,10:00 - 24:00,4.0,12,
산동교자,서울특별시 중구 명동2길 22,정통 중식 / 일반 중식,오향장육,24000,11:00 - 21:30,4.1,15,"중국집,화교,오향장육,깐풍기,정통 중식,단체석,짜장면,만두,짬뽕,탕수육,"
